real_g01,imag_g01,real_g02,imag_g02,real_g03,imag_g03
1.001199007034301758e+00,9.977383017539978027e-01,1.000559091567993164e+00,9.969391226768493652e-01,9.996449351310729980e-01,9.991006851196289062e-01
1.003260493278503418e+00,9.995719194412231445e-01,1.002306461334228516e+00,9.981362819671630859e-01,1.002424359321594238e+00,1.000143051147460938e+00
9.816589355468750000e-01,9.862269163131713867e-01,9.816552400588989258e-01,9.853986501693725586e-01,9.815400838851928711e-01,9.869979619979858398e-01
9.849433898925781250e-01,9.888881444931030273e-01,9.853180646896362305e-01,9.865012168884277344e-01,9.867809414863586426e-01,9.877309203147888184e-01
1.020554065704345703e+00,9.995173215866088867e-01,1.019153594970703125e+00,9.987652897834777832e-01,1.020782709121704102e+00,1.000252723693847656e+00
1.019119977951049805e+00,9.998028874397277832e-01,1.017594337463378906e+00,9.994733929634094238e-01,1.020044088363647461e+00,1.000758528709411621e+00
9.985324144363403320e-01,9.982666969299316406e-01,1.000328898429870605e+00,9.987974762916564941e-01,1.000715970993041992e+00,9.979276657104492188e-01
1.000180482864379883e+00,9.971712827682495117e-01,9.989645481109619141e-01,9.974479675292968750e-01,9.996676445007324219e-01,9.976454973220825195e-01
9.942008852958679199e-01,1.013265490531921387e+00,9.965910911560058594e-01,1.013226389884948730e+00,9.989292621612548828e-01,1.012179613113403320e+00
9.933801293373107910e-01,1.013719081878662109e+00,9.970276951789855957e-01,1.014000177383422852e+00,9.977271556854248047e-01,1.012883543968200684e+00
1.021152257919311523e+00,1.001383304595947266e+00,1.019794940948486328e+00,1.000675678253173828e+00,1.021512269973754883e+00,1.001908779144287109e+00
1.019919991493225098e+00,9.984754920005798340e-01,1.019458293914794922e+00,9.981080293655395508e-01,1.020859241485595703e+00,9.987420439720153809e-01
9.993364810943603516e-01,9.968839883804321289e-01,1.000221967697143555e+00,9.958065152168273926e-01,1.000362396240234375e+00,9.969022870063781738e-01
9.993921518325805664e-01,9.992492794990539551e-01,9.998714923858642578e-01,9.991666674613952637e-01,9.994012713432312012e-01,9.991934895515441895e-01
9.850240349769592285e-01,9.974604845046997070e-01,9.875825643539428711e-01,9.970226883888244629e-01,9.871926307678222656e-01,9.968080520629882812e-01
9.869620800018310547e-01,9.921680688858032227e-01,9.875138401985168457e-01,9.932178258895874023e-01,9.884176850318908691e-01,9.918323755264282227e-01
9.932012557983398438e-01,9.995436668395996094e-01,9.949610233306884766e-01,9.993072748184204102e-01,9.957452416419982910e-01,9.994834661483764648e-01
9.928261041641235352e-01,9.978015422821044922e-01,9.936360716819763184e-01,9.977599382400512695e-01,9.941905736923217773e-01,9.974365234375000000e-01
1.002955913543701172e+00,9.980171322822570801e-01,1.003546714782714844e+00,9.967706799507141113e-01,1.003049373626708984e+00,9.984254240989685059e-01
1.002465009689331055e+00,9.970003366470336914e-01,1.001343250274658203e+00,9.955039620399475098e-01,1.000818014144897461e+00,9.967091083526611328e-01
1.002127408981323242e+00,1.006687283515930176e+00,1.002088069915771484e+00,1.007300853729248047e+00,1.003352403640747070e+00,1.006669282913208008e+00
1.003120899200439453e+00,1.006447672843933105e+00,1.001661777496337891e+00,1.005632162094116211e+00,1.002564787864685059e+00,1.006731033325195312e+00
9.922026395797729492e-01,9.936859607696533203e-01,9.929775595664978027e-01,9.929189085960388184e-01,9.925462603569030762e-01,9.933247566223144531e-01
9.908636808395385742e-01,9.919242858886718750e-01,9.911693334579467773e-01,9.922009706497192383e-01,9.912652373313903809e-01,9.923454523086547852e-01
9.853472709655761719e-01,1.001141786575317383e+00,9.852727651596069336e-01,1.000993967056274414e+00,9.857650995254516602e-01,1.002133011817932129e+00
9.830169677734375000e-01,1.003334641456604004e+00,9.848865270614624023e-01,1.002220869064331055e+00,9.842458367347717285e-01,1.003202199935913086e+00
1.003743290901184082e+00,1.003961443901062012e+00,1.002053499221801758e+00,1.003694534301757812e+00,1.003545999526977539e+00,1.005153298377990723e+00
1.003725171089172363e+00,1.003955364227294922e+00,1.002053260803222656e+00,1.003822922706604004e+00,1.003605127334594727e+00,1.005088329315185547e+00
1.003667354583740234e+00,9.963355064392089844e-01,1.003627181053161621e+00,9.959305524826049805e-01,1.004343032836914062e+00,9.954756498336791992e-01
1.003171563148498535e+00,9.939275383949279785e-01,1.002711772918701172e+00,9.928674697875976562e-01,1.002915382385253906e+00,9.936147928237915039e-01
9.848230481147766113e-01,9.969249367713928223e-01,9.841831922531127930e-01,9.958370923995971680e-01,9.837763309478759766e-01,9.971594214439392090e-01
9.814535379409790039e-01,9.989665150642395020e-01,9.825369119644165039e-01,9.975464344024658203e-01,9.805322885513305664e-01,9.987721443176269531e-01
9.862525463104248047e-01,9.988750219345092773e-01,9.871189594268798828e-01,9.979054331779479980e-01,9.861686825752258301e-01,9.995127916336059570e-01
9.887347221374511719e-01,9.969555139541625977e-01,9.877521991729736328e-01,9.950618743896484375e-01,9.871320724487304688e-01,9.964854717254638672e-01
9.925655722618103027e-01,1.000232696533203125e+00,9.890448451042175293e-01,9.995650649070739746e-01,9.877268075942993164e-01,1.000871658325195312e+00
9.921616911888122559e-01,9.975060820579528809e-01,9.893162846565246582e-01,9.973728656768798828e-01,9.891014695167541504e-01,9.980045557022094727e-01
1.008811235427856445e+00,9.999157190322875977e-01,1.008739829063415527e+00,9.993439316749572754e-01,1.010815024375915527e+00,1.000213384628295898e+00
1.008392572402954102e+00,9.977293014526367188e-01,1.008492231369018555e+00,9.962932467460632324e-01,1.008762836456298828e+00,9.984304308891296387e-01
9.844584465026855469e-01,1.001712679862976074e+00,9.843919277191162109e-01,1.001507759094238281e+00,9.848421812057495117e-01,1.002145051956176758e+00
9.834734797477722168e-01,1.001036763191223145e+00,9.850941300392150879e-01,1.000654935836791992e+00,9.855601191520690918e-01,1.001144051551818848e+00
9.914609193801879883e-01,9.990018606185913086e-01,9.900772571563720703e-01,9.985184669494628906e-01,9.908265471458435059e-01,9.988153576850891113e-01
9.912381172180175781e-01,9.975290894508361816e-01,9.903483986854553223e-01,9.973276257514953613e-01,9.901906251907348633e-01,9.983431100845336914e-01
9.886220693588256836e-01,9.831550121307373047e-01,9.872757196426391602e-01,9.823722243309020996e-01,9.885530471801757812e-01,9.831397533416748047e-01
9.866925477981567383e-01,9.830164909362792969e-01,9.879666566848754883e-01,9.825339317321777344e-01,9.879791736602783203e-01,9.829345345497131348e-01
9.927419424057006836e-01,9.931669235229492188e-01,9.904960989952087402e-01,9.938769936561584473e-01,9.919129610061645508e-01,9.933023452758789062e-01
9.906857013702392578e-01,9.916220903396606445e-01,9.896770715713500977e-01,9.927462935447692871e-01,9.905003905296325684e-01,9.923517107963562012e-01
9.864746332168579102e-01,9.886032342910766602e-01,9.846721887588500977e-01,9.892218112945556641e-01,9.859384298324584961e-01,9.887655973434448242e-01
9.848967194557189941e-01,9.918433427810668945e-01,9.862485527992248535e-01,9.925262331962585449e-01,9.868037104606628418e-01,9.914838671684265137e-01
9.998829364776611328e-01,9.994948506355285645e-01,9.990983009338378906e-01,9.988670349121093750e-01,1.000813484191894531e+00,9.994122982025146484e-01
9.970335960388183594e-01,9.992053508758544922e-01,9.974361658096313477e-01,9.989424347877502441e-01,9.982606768608093262e-01,9.990957975387573242e-01
9.983706474304199219e-01,1.005268573760986328e+00,1.001159191131591797e+00,1.006201863288879395e+00,1.001128077507019043e+00,1.005303382873535156e+00
9.992723464965820312e-01,1.004707694053649902e+00,1.000020265579223633e+00,1.004604339599609375e+00,1.001733183860778809e+00,1.004075765609741211e+00
9.997219443321228027e-01,1.004233121871948242e+00,9.972611665725708008e-01,1.002940416336059570e+00,9.962763786315917969e-01,1.005327463150024414e+00
1.001534581184387207e+00,1.003737211227416992e+00,1.001316189765930176e+00,1.002591609954833984e+00,1.000523090362548828e+00,1.003947377204895020e+00
1.001906514167785645e+00,9.948293566703796387e-01,1.003362894058227539e+00,9.955667853355407715e-01,1.005049824714660645e+00,9.945078492164611816e-01
1.001384019851684570e+00,9.960545301437377930e-01,1.003849387168884277e+00,9.968162775039672852e-01,1.005276203155517578e+00,9.955657720565795898e-01
1.020266771316528320e+00,1.004773378372192383e+00,1.020735263824462891e+00,1.004119634628295898e+00,1.021176815032958984e+00,1.005561113357543945e+00
1.020733356475830078e+00,1.004813194274902344e+00,1.019629240036010742e+00,1.003462791442871094e+00,1.019218325614929199e+00,1.006022810935974121e+00
1.006002664566040039e+00,9.941761493682861328e-01,1.005203723907470703e+00,9.931702613830566406e-01,1.005198001861572266e+00,9.947956800460815430e-01
1.007433176040649414e+00,9.933491349220275879e-01,1.003954529762268066e+00,9.918475747108459473e-01,1.004270076751708984e+00,9.943262338638305664e-01
9.807309508323669434e-01,1.005764245986938477e+00,9.830083847045898438e-01,1.006192326545715332e+00,9.845776557922363281e-01,1.004291296005249023e+00
9.751109480857849121e-01,1.021676659584045410e+00,9.792670607566833496e-01,1.018182396888732910e+00,9.818680286407470703e-01,1.019439458847045898e+00
1.007813453674316406e+00,1.010105490684509277e+00,1.006854295730590820e+00,1.010579347610473633e+00,1.009297132492065430e+00,1.011144638061523438e+00
1.008362889289855957e+00,1.008785128593444824e+00,1.006743907928466797e+00,1.009312868118286133e+00,1.009259462356567383e+00,1.009388208389282227e+00
9.840781092643737793e-01,9.996070861816406250e-01,9.858787059783935547e-01,9.980328679084777832e-01,9.858801960945129395e-01,9.997509121894836426e-01
9.851868152618408203e-01,9.967161417007446289e-01,9.855778217315673828e-01,9.969490766525268555e-01,9.870964288711547852e-01,9.965637326240539551e-01
1.002226233482360840e+00,1.010881781578063965e+00,1.004813194274902344e+00,1.009081006050109863e+00,1.005997180938720703e+00,1.008972287178039551e+00
1.004454493522644043e+00,1.006844997406005859e+00,1.006407976150512695e+00,1.008016824722290039e+00,1.006663203239440918e+00,1.005921840667724609e+00
9.945864081382751465e-01,9.937122464179992676e-01,9.947395920753479004e-01,9.936611652374267578e-01,9.954025745391845703e-01,9.943835735321044922e-01
9.950407147407531738e-01,9.954711198806762695e-01,9.945481419563293457e-01,9.949827194213867188e-01,9.953657984733581543e-01,9.964640736579895020e-01
1.014049530029296875e+00,1.002074956893920898e+00,1.014436244964599609e+00,1.001110196113586426e+00,1.016298413276672363e+00,1.001817345619201660e+00
1.015346050262451172e+00,1.002519249916076660e+00,1.015346527099609375e+00,1.001639127731323242e+00,1.016909956932067871e+00,1.002594709396362305e+00
1.002665519714355469e+00,1.011400222778320312e+00,1.004675626754760742e+00,1.011668324470520020e+00,1.005626916885375977e+00,1.010625958442687988e+00
1.002830982208251953e+00,1.010622978210449219e+00,1.004238128662109375e+00,1.010079503059387207e+00,1.004145383834838867e+00,1.009550094604492188e+00
9.983909726142883301e-01,1.001226544380187988e+00,1.000373601913452148e+00,1.001127600669860840e+00,1.001400709152221680e+00,1.000661611557006836e+00
1.000215291976928711e+00,1.003335952758789062e+00,1.002184391021728516e+00,1.002844333648681641e+00,1.003254175186157227e+00,1.002696514129638672e+00
1.008468151092529297e+00,1.003445267677307129e+00,1.008519768714904785e+00,1.004006743431091309e+00,1.009298086166381836e+00,1.004737377166748047e+00
1.009225845336914062e+00,1.003908157348632812e+00,1.007447004318237305e+00,1.003911733627319336e+00,1.009587764739990234e+00,1.004327178001403809e+00
1.004858493804931641e+00,1.006161689758300781e+00,1.004338026046752930e+00,1.005814790725708008e+00,1.005782842636108398e+00,1.006791710853576660e+00
1.005853652954101562e+00,1.001566171646118164e+00,1.007460832595825195e+00,1.000835299491882324e+00,1.006987929344177246e+00,1.001585841178894043e+00
9.953799843788146973e-01,1.010635018348693848e+00,9.944173693656921387e-01,1.011973381042480469e+00,9.962872862815856934e-01,1.011113405227661133e+00
9.956564307212829590e-01,1.010321855545043945e+00,9.930750727653503418e-01,1.010654926300048828e+00,9.950824379920959473e-01,1.011413812637329102e+00
1.028787374496459961e+00,1.007636547088623047e+00,1.024487614631652832e+00,1.006422281265258789e+00,1.025593757629394531e+00,1.009202241897583008e+00
1.026151418685913086e+00,1.008086085319519043e+00,1.024079561233520508e+00,1.007937908172607422e+00,1.025069117546081543e+00,1.008896827697753906e+00
9.947680830955505371e-01,9.982197284698486328e-01,9.969356060028076172e-01,9.961880445480346680e-01,9.977533221244812012e-01,9.972358942031860352e-01
9.931836724281311035e-01,9.942628145217895508e-01,9.935928583145141602e-01,9.927715659141540527e-01,9.935884475708007812e-01,9.940501451492309570e-01
9.947664141654968262e-01,9.999172687530517578e-01,9.961581230163574219e-01,9.987905025482177734e-01,9.968267679214477539e-01,9.995143413543701172e-01
9.942418932914733887e-01,1.000890016555786133e+00,9.959749579429626465e-01,9.994198083877563477e-01,9.955003261566162109e-01,1.000711798667907715e+00
1.012451529502868652e+00,9.984786510467529297e-01,1.012382984161376953e+00,9.972740411758422852e-01,1.013781070709228516e+00,9.986836910247802734e-01
1.014392375946044922e+00,9.968409538269042969e-01,1.012739896774291992e+00,9.955204725265502930e-01,1.014209985733032227e+00,9.975705146789550781e-01
1.005117654800415039e+00,1.001444101333618164e+00,1.006167054176330566e+00,1.000468254089355469e+00,1.007116675376892090e+00,1.001800656318664551e+00
1.005149006843566895e+00,9.980398416519165039e-01,1.006289005279541016e+00,9.976541399955749512e-01,1.006506323814392090e+00,9.996425509452819824e-01
1.028579473495483398e+00,1.007551670074462891e+00,1.028833031654357910e+00,1.006662845611572266e+00,1.029968380928039551e+00,1.008822083473205566e+00
1.026405572891235352e+00,1.007221460342407227e+00,1.026074767112731934e+00,1.007134556770324707e+00,1.027315378189086914e+00,1.008960962295532227e+00
1.007022142410278320e+00,9.938770532608032227e-01,1.005763292312622070e+00,9.935461282730102539e-01,1.008065938949584961e+00,9.935229420661926270e-01
1.006630420684814453e+00,9.931448101997375488e-01,1.006562709808349609e+00,9.931647777557373047e-01,1.008317708969116211e+00,9.923723936080932617e-01
9.984019994735717773e-01,1.009165883064270020e+00,9.975510239601135254e-01,1.007553100585937500e+00,9.975866079330444336e-01,1.009673595428466797e+00
9.954856038093566895e-01,1.009171247482299805e+00,9.956618547439575195e-01,1.008621215820312500e+00,9.946622848510742188e-01,1.010522007942199707e+00
9.988216161727905273e-01,1.001480698585510254e+00,9.999651908874511719e-01,1.002720475196838379e+00,1.001173019409179688e+00,1.001420736312866211e+00
9.986438751220703125e-01,1.002717971801757812e+00,1.002246260643005371e+00,1.003927230834960938e+00,1.002286314964294434e+00,1.001492381095886230e+00
9.980784654617309570e-01,1.005983352661132812e+00,9.992917776107788086e-01,1.006653904914855957e+00,9.998256564140319824e-01,1.006751775741577148e+00
9.979235529899597168e-01,1.007205247879028320e+00,9.994362592697143555e-01,1.007748484611511230e+00,1.001147031784057617e+00,1.006097197532653809e+00
1.009764552116394043e+00,1.006137132644653320e+00,1.007417440414428711e+00,1.006180524826049805e+00,1.009095668792724609e+00,1.006528496742248535e+00
1.007779121398925781e+00,1.005840659141540527e+00,1.007149219512939453e+00,1.005686759948730469e+00,1.008262634277343750e+00,1.006605505943298340e+00
1.013791441917419434e+00,1.002223491668701172e+00,1.012598395347595215e+00,1.001384735107421875e+00,1.013320446014404297e+00,1.003301382064819336e+00
1.011482000350952148e+00,1.002092361450195312e+00,1.013038635253906250e+00,1.001219034194946289e+00,1.012726664543151855e+00,1.002455830574035645e+00
9.958564639091491699e-01,1.000675320625305176e+00,9.948678016662597656e-01,1.000470161437988281e+00,9.940537214279174805e-01,1.000897407531738281e+00
9.947693943977355957e-01,1.000186800956726074e+00,9.935400485992431641e-01,9.995183348655700684e-01,9.917504191398620605e-01,1.001443266868591309e+00
9.964473247528076172e-01,1.002868175506591797e+00,9.973320364952087402e-01,1.003567218780517578e+00,9.986732602119445801e-01,1.002525806427001953e+00
9.970152974128723145e-01,1.001917600631713867e+00,9.962731003761291504e-01,1.001766085624694824e+00,9.975680112838745117e-01,1.002686381340026855e+00
9.943712949752807617e-01,9.944785833358764648e-01,9.930278062820434570e-01,9.934968948364257812e-01,9.936656951904296875e-01,9.948272109031677246e-01
9.930133819580078125e-01,9.928126335144042969e-01,9.932157397270202637e-01,9.917863607406616211e-01,9.924269318580627441e-01,9.933829903602600098e-01
1.006938099861145020e+00,1.005226016044616699e+00,1.006534337997436523e+00,1.004150629043579102e+00,1.005604982376098633e+00,1.004986763000488281e+00
1.005548954010009766e+00,1.008063673973083496e+00,1.007566571235656738e+00,1.006965875625610352e+00,1.005363225936889648e+00,1.007107496261596680e+00
9.992167949676513672e-01,1.015228509902954102e+00,9.993907809257507324e-01,1.014330387115478516e+00,1.002707242965698242e+00,1.014694213867187500e+00
9.990318417549133301e-01,1.013852953910827637e+00,1.000268220901489258e+00,1.012972712516784668e+00,1.000112652778625488e+00,1.013058781623840332e+00
1.004949927330017090e+00,9.996504187583923340e-01,1.002893686294555664e+00,9.994227290153503418e-01,1.003537416458129883e+00,1.000880241394042969e+00
1.002828359603881836e+00,1.001604080200195312e+00,1.002574920654296875e+00,1.001373291015625000e+00,1.002771377563476562e+00,1.002210617065429688e+00
1.001135587692260742e+00,1.009652018547058105e+00,1.001190543174743652e+00,1.010182142257690430e+00,1.003021717071533203e+00,1.009508252143859863e+00
1.000609993934631348e+00,1.006788969039916992e+00,1.000181674957275391e+00,1.006707072257995605e+00,1.001672506332397461e+00,1.007349729537963867e+00
1.006262302398681641e+00,1.007158160209655762e+00,1.004913091659545898e+00,1.006839275360107422e+00,1.005900859832763672e+00,1.008569478988647461e+00
1.004787921905517578e+00,1.007690310478210449e+00,1.002873659133911133e+00,1.006475210189819336e+00,1.003743886947631836e+00,1.008642554283142090e+00
1.000819563865661621e+00,1.004400014877319336e+00,9.997960329055786133e-01,1.003133535385131836e+00,1.000729560852050781e+00,1.004715681076049805e+00
9.998713731765747070e-01,1.004081130027770996e+00,1.001988887786865234e+00,1.004546999931335449e+00,1.002449750900268555e+00,1.004399299621582031e+00
1.009165406227111816e+00,9.970518350601196289e-01,1.007170915603637695e+00,9.956648349761962891e-01,1.007358789443969727e+00,9.979992508888244629e-01
1.008408784866333008e+00,9.977995753288269043e-01,1.008075356483459473e+00,9.973257780075073242e-01,1.008277058601379395e+00,9.985702037811279297e-01
1.003093481063842773e+00,1.000423669815063477e+00,1.001915335655212402e+00,1.000808238983154297e+00,1.004817247390747070e+00,1.000905990600585938e+00
1.004340529441833496e+00,9.987579584121704102e-01,1.000737667083740234e+00,9.991626143455505371e-01,1.003043889999389648e+00,1.000105857849121094e+00
9.977819919586181641e-01,1.010435461997985840e+00,9.978470802307128906e-01,1.009765744209289551e+00,9.985416531562805176e-01,1.011135578155517578e+00
9.976137876510620117e-01,1.010849356651306152e+00,9.999887943267822266e-01,1.011008977890014648e+00,1.000844717025756836e+00,1.010475158691406250e+00
9.891799092292785645e-01,9.911477565765380859e-01,9.912585020065307617e-01,9.915570616722106934e-01,9.919428825378417969e-01,9.906972050666809082e-01
9.926124811172485352e-01,9.941018223762512207e-01,9.935146570205688477e-01,9.947043061256408691e-01,9.957138895988464355e-01,9.934762716293334961e-01
9.925242066383361816e-01,9.982683658599853516e-01,9.943111538887023926e-01,9.964248538017272949e-01,9.951134920120239258e-01,9.975225925445556641e-01
9.918093681335449219e-01,9.949600696563720703e-01,9.926998019218444824e-01,9.933389425277709961e-01,9.928884506225585938e-01,9.939567446708679199e-01
1.009852290153503418e+00,9.960942864418029785e-01,1.008151531219482422e+00,9.965863823890686035e-01,1.010460734367370605e+00,9.964113831520080566e-01
1.008316755294799805e+00,9.948523044586181641e-01,1.007098555564880371e+00,9.961910247802734375e-01,1.009816288948059082e+00,9.954949617385864258e-01
1.009543418884277344e+00,1.004662752151489258e+00,1.007147192955017090e+00,1.005101203918457031e+00,1.009739041328430176e+00,1.006552219390869141e+00
1.011335730552673340e+00,1.008691787719726562e+00,1.010442256927490234e+00,1.008032202720642090e+00,1.012654542922973633e+00,1.009467363357543945e+00
9.940676093101501465e-01,9.973897933959960938e-01,9.932510852813720703e-01,9.962602257728576660e-01,9.944821596145629883e-01,9.992540478706359863e-01
9.934015870094299316e-01,9.972054958343505859e-01,9.917861223220825195e-01,9.964758157730102539e-01,9.935531616210937500e-01,9.989506602287292480e-01
9.985694289207458496e-01,1.007562875747680664e+00,9.992977976799011230e-01,1.008292436599731445e+00,1.000819802284240723e+00,1.006525158882141113e+00
9.985469579696655273e-01,1.008610010147094727e+00,1.001491069793701172e+00,1.009551525115966797e+00,1.003590106964111328e+00,1.007066845893859863e+00
1.016635417938232422e+00,1.007109284400939941e+00,1.015741467475891113e+00,1.006157159805297852e+00,1.015610456466674805e+00,1.006885051727294922e+00
1.015140056610107422e+00,1.007713556289672852e+00,1.015844583511352539e+00,1.006460547447204590e+00,1.014195084571838379e+00,1.007688522338867188e+00
9.814101457595825195e-01,9.995595216751098633e-01,9.849343299865722656e-01,1.000323414802551270e+00,9.846788644790649414e-01,9.984009265899658203e-01
9.835187196731567383e-01,9.962406158447265625e-01,9.843523502349853516e-01,9.968100786209106445e-01,9.848172664642333984e-01,9.953174591064453125e-01
1.012797117233276367e+00,1.004705429077148438e+00,1.013231515884399414e+00,1.004553794860839844e+00,1.013361454010009766e+00,1.005341887474060059e+00
1.012305140495300293e+00,1.005283474922180176e+00,1.012851834297180176e+00,1.005119323730468750e+00,1.013255834579467773e+00,1.005781769752502441e+00
1.004847049713134766e+00,1.001927971839904785e+00,1.005299329757690430e+00,1.000272512435913086e+00,1.006491661071777344e+00,1.001184821128845215e+00
1.007875561714172363e+00,1.000600099563598633e+00,1.006780028343200684e+00,1.001413583755493164e+00,1.008792519569396973e+00,1.000873804092407227e+00
9.844692945480346680e-01,1.003706216812133789e+00,9.850912690162658691e-01,1.003406047821044922e+00,9.846383929252624512e-01,1.004017353057861328e+00
9.819054603576660156e-01,1.002236843109130859e+00,9.835265278816223145e-01,1.001454830169677734e+00,9.829651117324829102e-01,1.001679658889770508e+00
1.010714530944824219e+00,1.003055334091186523e+00,1.012269496917724609e+00,1.001822829246520996e+00,1.013872623443603516e+00,1.002775430679321289e+00
1.011815190315246582e+00,1.001091957092285156e+00,1.011591672897338867e+00,1.000644445419311523e+00,1.014100909233093262e+00,1.001071810722351074e+00
1.003253936767578125e+00,1.013268947601318359e+00,1.004385828971862793e+00,1.012279033660888672e+00,1.005342483520507812e+00,1.012627959251403809e+00
1.006029367446899414e+00,1.009326934814453125e+00,1.007056474685668945e+00,1.010352492332458496e+00,1.007413864135742188e+00,1.008355259895324707e+00
9.987573027610778809e-01,1.004613518714904785e+00,9.966597557067871094e-01,1.003117799758911133e+00,9.977676868438720703e-01,1.005673766136169434e+00
9.974774122238159180e-01,1.004736900329589844e+00,9.986311197280883789e-01,1.003998517990112305e+00,9.987594485282897949e-01,1.005264520645141602e+00
9.853010773658752441e-01,9.942095875740051270e-01,9.844647645950317383e-01,9.943819046020507812e-01,9.867815375328063965e-01,9.951750040054321289e-01
9.874126911163330078e-01,9.980046153068542480e-01,9.876466393470764160e-01,9.976083636283874512e-01,9.899869561195373535e-01,9.981029033660888672e-01
9.990926384925842285e-01,9.930459260940551758e-01,9.964721202850341797e-01,9.934385418891906738e-01,9.988975524902343750e-01,9.937933683395385742e-01
9.982278347015380859e-01,9.956921935081481934e-01,9.984024763107299805e-01,9.963791966438293457e-01,9.995934367179870605e-01,9.959292411804199219e-01
9.886322021484375000e-01,1.002168416976928711e+00,9.912922382354736328e-01,1.002297520637512207e+00,9.910721778869628906e-01,1.001757621765136719e+00
9.897171258926391602e-01,1.003990888595581055e+00,9.929405450820922852e-01,1.003974676132202148e+00,9.929121732711791992e-01,1.003561735153198242e+00
1.011536478996276855e+00,1.000349998474121094e+00,1.011050939559936523e+00,1.000232219696044922e+00,1.012310743331909180e+00,1.000110745429992676e+00
1.012625455856323242e+00,9.997870922088623047e-01,1.012427091598510742e+00,9.997334480285644531e-01,1.013912558555603027e+00,9.994029402732849121e-01
9.951627850532531738e-01,1.002929210662841797e+00,9.982525110244750977e-01,1.002710342407226562e+00,9.984178543090820312e-01,1.001806497573852539e+00
9.974216818809509277e-01,1.001150846481323242e+00,9.988286495208740234e-01,1.001366853713989258e+00,9.998292326927185059e-01,1.001117944717407227e+00
9.909112453460693359e-01,9.997129440307617188e-01,9.913020133972167969e-01,9.992952942848205566e-01,9.919097423553466797e-01,1.000269889831542969e+00
9.908989667892456055e-01,1.002033352851867676e+00,9.904231429100036621e-01,1.002246975898742676e+00,9.913102388381958008e-01,1.002471923828125000e+00
1.000483512878417969e+00,9.985532164573669434e-01,9.992678761482238770e-01,9.989968538284301758e-01,1.001027107238769531e+00,9.991843700408935547e-01
1.000773906707763672e+00,1.000363707542419434e+00,9.997863769531250000e-01,1.000467658042907715e+00,1.001679182052612305e+00,1.001186609268188477e+00
1.006247520446777344e+00,9.971206188201904297e-01,1.004346966743469238e+00,9.971066713333129883e-01,1.005076408386230469e+00,9.977645874023437500e-01
1.006060123443603516e+00,9.949868917465209961e-01,1.004422903060913086e+00,9.959052801132202148e-01,1.005582094192504883e+00,9.957242012023925781e-01
9.832305312156677246e-01,9.883655309677124023e-01,9.858285188674926758e-01,9.885245561599731445e-01,9.839966297149658203e-01,9.885427355766296387e-01
9.834585189819335938e-01,9.863733053207397461e-01,9.837726354598999023e-01,9.848814010620117188e-01,9.820923805236816406e-01,9.870342612266540527e-01
9.921947717666625977e-01,9.964309334754943848e-01,9.918303489685058594e-01,9.956226348876953125e-01,9.914695024490356445e-01,9.971000552177429199e-01
9.893161654472351074e-01,9.981694221496582031e-01,9.912986755371093750e-01,9.978591203689575195e-01,9.897988438606262207e-01,9.990202188491821289e-01
9.995484352111816406e-01,1.001420497894287109e+00,1.001827001571655273e+00,1.000604271888732910e+00,1.002584338188171387e+00,1.000753641128540039e+00
