real_g01,imag_g01,real_g02,imag_g02,real_g03,imag_g03
1.018448472023010254e+00,1.009492278099060059e+00,1.020242691040039062e+00,1.008742809295654297e+00,1.019185304641723633e+00,1.008321523666381836e+00
9.720733165740966797e-01,9.925832152366638184e-01,9.715087413787841797e-01,9.937390685081481934e-01,9.710321426391601562e-01,9.926180243492126465e-01
9.761497974395751953e-01,9.908830523490905762e-01,9.766040444374084473e-01,9.913074970245361328e-01,9.759689569473266602e-01,9.907180070877075195e-01
9.925241470336914062e-01,9.953119754791259766e-01,9.928053021430969238e-01,9.958152174949645996e-01,9.920992851257324219e-01,9.950076341629028320e-01
9.924722909927368164e-01,9.962930083274841309e-01,9.920010566711425781e-01,9.972883462905883789e-01,9.913433790206909180e-01,9.961428642272949219e-01
9.915101528167724609e-01,9.996936917304992676e-01,9.911187291145324707e-01,1.000743985176086426e+00,9.905160069465637207e-01,9.995592236518859863e-01
9.934321045875549316e-01,9.977085590362548828e-01,9.936836361885070801e-01,9.982964992523193359e-01,9.930514693260192871e-01,9.974694848060607910e-01
1.012189149856567383e+00,1.002038717269897461e+00,1.012454748153686523e+00,1.002205133438110352e+00,1.011804580688476562e+00,1.001443624496459961e+00
1.013482213020324707e+00,9.993433356285095215e-01,1.013215065002441406e+00,9.999943375587463379e-01,1.012586355209350586e+00,9.989037513732910156e-01
9.728578329086303711e-01,9.930897951126098633e-01,9.731546640396118164e-01,9.936870336532592773e-01,9.725447297096252441e-01,9.930492043495178223e-01
9.739198088645935059e-01,9.940430521965026855e-01,9.748824238777160645e-01,9.941691160202026367e-01,9.741861224174499512e-01,9.938588738441467285e-01
9.757302999496459961e-01,9.895070195198059082e-01,9.755300283432006836e-01,9.903213977813720703e-01,9.750024080276489258e-01,9.893941283226013184e-01
9.765036106109619141e-01,9.904536008834838867e-01,9.763301610946655273e-01,9.913065433502197266e-01,9.759005904197692871e-01,9.905366301536560059e-01
9.945534467697143555e-01,1.002694129943847656e+00,9.945403933525085449e-01,1.003305196762084961e+00,9.939010143280029297e-01,1.002517223358154297e+00
9.951694011688232422e-01,1.002909183502197266e+00,9.948511123657226562e-01,1.003696203231811523e+00,9.942111968994140625e-01,1.002569198608398438e+00
9.979560375213623047e-01,9.962363243103027344e-01,9.975707530975341797e-01,9.971696138381958008e-01,9.969918727874755859e-01,9.959980845451354980e-01
9.978582262992858887e-01,9.959786534309387207e-01,9.974897503852844238e-01,9.969308972358703613e-01,9.968966245651245117e-01,9.957734346389770508e-01
1.002872228622436523e+00,9.980068206787109375e-01,1.002575039863586426e+00,9.987534284591674805e-01,1.001912713050842285e+00,9.976286888122558594e-01
1.001034259796142578e+00,9.988757967948913574e-01,1.000789523124694824e+00,9.995609521865844727e-01,1.000086307525634766e+00,9.984462261199951172e-01
1.012233495712280273e+00,1.001046061515808105e+00,1.013004899024963379e+00,1.001026511192321777e+00,1.012331247329711914e+00,1.000657081604003906e+00
1.015441894531250000e+00,9.970991611480712891e-01,1.016112446784973145e+00,9.972192049026489258e-01,1.015416026115417480e+00,9.965662956237792969e-01
1.009352803230285645e+00,9.950042963027954102e-01,1.009184837341308594e+00,9.958784580230712891e-01,1.008559346199035645e+00,9.948372840881347656e-01
1.008701801300048828e+00,9.946814775466918945e-01,1.008502006530761719e+00,9.955416321754455566e-01,1.007863879203796387e+00,9.944934844970703125e-01
1.001205682754516602e+00,9.957588911056518555e-01,1.001333236694335938e+00,9.963444471359252930e-01,1.000671148300170898e+00,9.955230355262756348e-01
1.001302361488342285e+00,9.983449578285217285e-01,1.002054333686828613e+00,9.984557628631591797e-01,1.001228332519531250e+00,9.977679252624511719e-01
9.992431402206420898e-01,1.006973981857299805e+00,1.001228809356689453e+00,1.006213665008544922e+00,1.000167846679687500e+00,1.005828976631164551e+00
1.003383874893188477e+00,1.001245141029357910e+00,1.004157781600952148e+00,1.001401066780090332e+00,1.003376603126525879e+00,1.000566244125366211e+00
1.018887758255004883e+00,1.001310229301452637e+00,1.019289731979370117e+00,1.001702547073364258e+00,1.018514156341552734e+00,1.000772356986999512e+00
1.020616412162780762e+00,1.000255823135375977e+00,1.021225571632385254e+00,1.000473856925964355e+00,1.020507574081420898e+00,9.997959733009338379e-01
9.984004497528076172e-01,1.008002758026123047e+00,9.996227025985717773e-01,1.007734537124633789e+00,9.986647367477416992e-01,1.007177352905273438e+00
1.001112461090087891e+00,1.002635598182678223e+00,1.001297473907470703e+00,1.003146171569824219e+00,1.000633239746093750e+00,1.002330064773559570e+00
9.813674092292785645e-01,9.964228868484497070e-01,9.814749360084533691e-01,9.970421791076660156e-01,9.807600975036621094e-01,9.961494207382202148e-01
9.816572666168212891e-01,9.946054816246032715e-01,9.818531274795532227e-01,9.951917529106140137e-01,9.811503887176513672e-01,9.944019317626953125e-01
1.022464752197265625e+00,1.001657962799072266e+00,1.022549390792846680e+00,1.002199888229370117e+00,1.021851181983947754e+00,1.001271247863769531e+00
1.021116018295288086e+00,1.000959634780883789e+00,1.021237611770629883e+00,1.001419901847839355e+00,1.020484209060668945e+00,1.000535368919372559e+00
9.935656785964965820e-01,9.981797933578491211e-01,9.942569732666015625e-01,9.984302520751953125e-01,9.934971928596496582e-01,9.977439641952514648e-01
9.934415221214294434e-01,9.953000545501708984e-01,9.940949678421020508e-01,9.956177473068237305e-01,9.934226274490356445e-01,9.949325323104858398e-01
9.722428321838378906e-01,9.952697753906250000e-01,9.731569886207580566e-01,9.952984452247619629e-01,9.722625017166137695e-01,9.945526123046875000e-01
9.698678255081176758e-01,9.949892759323120117e-01,9.706689119338989258e-01,9.950670003890991211e-01,9.698771238327026367e-01,9.945038557052612305e-01
1.012501955032348633e+00,9.967467784881591797e-01,1.012618184089660645e+00,9.971154928207397461e-01,1.011882066726684570e+00,9.962850809097290039e-01
1.015138149261474609e+00,9.966351985931396484e-01,1.015121817588806152e+00,9.971189498901367188e-01,1.014442920684814453e+00,9.962776303291320801e-01
9.956608414649963379e-01,9.959439635276794434e-01,9.952288866043090820e-01,9.968726634979248047e-01,9.946714639663696289e-01,9.958413243293762207e-01
9.946236610412597656e-01,9.991874098777770996e-01,9.948431849479675293e-01,9.995673298835754395e-01,9.941475391387939453e-01,9.988583326339721680e-01
9.970268011093139648e-01,1.001111030578613281e+00,9.971196651458740234e-01,1.001660823822021484e+00,9.964555501937866211e-01,1.000639319419860840e+00
9.965665340423583984e-01,9.994781613349914551e-01,9.964680671691894531e-01,1.000257134437561035e+00,9.958534240722656250e-01,9.991449117660522461e-01
9.878254532814025879e-01,9.943381547927856445e-01,9.885045886039733887e-01,9.945676326751708984e-01,9.878327846527099609e-01,9.938180446624755859e-01
9.897254705429077148e-01,9.941241145133972168e-01,9.910236597061157227e-01,9.939059019088745117e-01,9.902514815330505371e-01,9.934825897216796875e-01
1.006340503692626953e+00,1.009589433670043945e+00,1.008172631263732910e+00,1.008854866027832031e+00,1.007255315780639648e+00,1.008824229240417480e+00
1.011569380760192871e+00,1.004349827766418457e+00,1.012584686279296875e+00,1.004202723503112793e+00,1.011741638183593750e+00,1.003772020339965820e+00
9.894936084747314453e-01,9.940438270568847656e-01,9.890543222427368164e-01,9.951232075691223145e-01,9.884915947914123535e-01,9.940692186355590820e-01
9.888790845870971680e-01,9.947236776351928711e-01,9.883443117141723633e-01,9.958170056343078613e-01,9.878143668174743652e-01,9.947431087493896484e-01
9.981014132499694824e-01,9.980554580688476562e-01,9.989240765571594238e-01,9.980198740959167480e-01,9.980958700180053711e-01,9.974851608276367188e-01
9.969478249549865723e-01,1.001669526100158691e+00,9.981595873832702637e-01,1.001385688781738281e+00,9.972279667854309082e-01,1.000937223434448242e+00
9.726974368095397949e-01,9.948950409889221191e-01,9.726997017860412598e-01,9.957809448242187500e-01,9.721251726150512695e-01,9.947376251220703125e-01
9.721875786781311035e-01,9.941656589508056641e-01,9.724540114402770996e-01,9.947823882102966309e-01,9.718365669250488281e-01,9.941387772560119629e-01
9.942409992218017578e-01,9.981787204742431641e-01,9.949560165405273438e-01,9.982897043228149414e-01,9.942122697830200195e-01,9.974784851074218750e-01
9.951619505882263184e-01,9.991436004638671875e-01,9.953754544258117676e-01,9.995900988578796387e-01,9.947632551193237305e-01,9.988056421279907227e-01
1.019577264785766602e+00,1.002454757690429688e+00,1.019674777984619141e+00,1.003102421760559082e+00,1.019038319587707520e+00,1.002353191375732422e+00
1.019460082054138184e+00,1.000494480133056641e+00,1.019637823104858398e+00,1.001020550727844238e+00,1.018951654434204102e+00,1.000349640846252441e+00
9.936783313751220703e-01,9.942768812179565430e-01,9.933191537857055664e-01,9.952912330627441406e-01,9.927349090576171875e-01,9.941474199295043945e-01
