real_g01,imag_g01,real_g02,imag_g02,real_g03,imag_g03
9.885756373405456543e-01,1.000025272369384766e+00,9.890931248664855957e-01,1.000379443168640137e+00,9.884150624275207520e-01,9.998514652252197266e-01
1.014039278030395508e+00,1.005969762802124023e+00,1.014931797981262207e+00,1.005787134170532227e+00,1.014056921005249023e+00,1.005217790603637695e+00
1.015868186950683594e+00,1.004984736442565918e+00,1.016115903854370117e+00,1.005250453948974609e+00,1.015482783317565918e+00,1.004640817642211914e+00
9.959625005722045898e-01,9.970508813858032227e-01,9.974677562713623047e-01,9.965732097625732422e-01,9.965365529060363770e-01,9.961937069892883301e-01
9.958205223083496094e-01,9.933611750602722168e-01,9.964232444763183594e-01,9.936686158180236816e-01,9.957462549209594727e-01,9.929726719856262207e-01
9.870609641075134277e-01,9.922076463699340820e-01,9.866290688514709473e-01,9.931553602218627930e-01,9.860200285911560059e-01,9.919810891151428223e-01
9.860174655914306641e-01,9.938222169876098633e-01,9.853155612945556641e-01,9.949457645416259766e-01,9.848128557205200195e-01,9.937566518783569336e-01
1.006367802619934082e+00,1.001999139785766602e+00,1.006407260894775391e+00,1.002655506134033203e+00,1.005746364593505859e+00,1.001637220382690430e+00
1.003076434135437012e+00,1.005864381790161133e+00,1.004391312599182129e+00,1.005590796470642090e+00,1.003455877304077148e+00,1.005119562149047852e+00
1.010245561599731445e+00,1.004293203353881836e+00,1.011259078979492188e+00,1.004150271415710449e+00,1.010518789291381836e+00,1.003838062286376953e+00
1.013570785522460938e+00,1.004468083381652832e+00,1.014170050621032715e+00,1.004594802856445312e+00,1.013377428054809570e+00,1.003878951072692871e+00
9.916787147521972656e-01,9.902144074440002441e-01,9.912371635437011719e-01,9.913390278816223145e-01,9.907395839691162109e-01,9.902493953704833984e-01
9.923868179321289062e-01,9.907613992691040039e-01,9.919183254241943359e-01,9.919115900993347168e-01,9.913981556892395020e-01,9.907225370407104492e-01
1.001472949981689453e+00,9.996868968009948730e-01,1.002552151679992676e+00,9.994983077049255371e-01,1.001766920089721680e+00,9.992623925209045410e-01
9.957041740417480469e-01,1.003560900688171387e+00,9.967604279518127441e-01,1.003370523452758789e+00,9.960173964500427246e-01,1.003403425216674805e+00
9.920776486396789551e-01,1.000925064086914062e+00,9.918213486671447754e-01,1.001664876937866211e+00,9.913566708564758301e-01,1.000826597213745117e+00
9.922434091567993164e-01,9.997262954711914062e-01,9.922306537628173828e-01,1.000234842300415039e+00,9.916464090347290039e-01,9.993895888328552246e-01
9.894613027572631836e-01,1.000771164894104004e+00,9.890227317810058594e-01,1.001624941825866699e+00,9.883735179901123047e-01,1.000541687011718750e+00
9.894948601722717285e-01,1.000418543815612793e+00,9.891492128372192383e-01,1.001296639442443848e+00,9.885181784629821777e-01,1.000310301780700684e+00
9.965298771858215332e-01,9.935961961746215820e-01,9.978767037391662598e-01,9.933852553367614746e-01,9.970185160636901855e-01,9.928591251373291016e-01
9.943050146102905273e-01,9.961204528808593750e-01,9.957066774368286133e-01,9.958900809288024902e-01,9.948420524597167969e-01,9.954876899719238281e-01
1.000765800476074219e+00,9.983921647071838379e-01,1.000650644302368164e+00,9.990950822830200195e-01,9.999898672103881836e-01,9.980357885360717773e-01
9.986894130706787109e-01,9.998374581336975098e-01,9.991762042045593262e-01,1.000000476837158203e+00,9.984201192855834961e-01,9.993065595626831055e-01
9.942411184310913086e-01,9.933149814605712891e-01,9.945897459983825684e-01,9.937912821769714355e-01,9.939851164817810059e-01,9.930401444435119629e-01
9.937065243721008301e-01,9.940444231033325195e-01,9.937679767608642578e-01,9.946868419647216797e-01,9.931359291076660156e-01,9.937180280685424805e-01
9.914024472236633301e-01,9.949780702590942383e-01,9.915073513984680176e-01,9.955658912658691406e-01,9.908897876739501953e-01,9.947433471679687500e-01
9.915815591812133789e-01,9.955114126205444336e-01,9.925323128700256348e-01,9.954475164413452148e-01,9.917943477630615234e-01,9.950262308120727539e-01
9.908837676048278809e-01,9.929558038711547852e-01,9.904320240020751953e-01,9.939939975738525391e-01,9.898202419281005859e-01,9.929614663124084473e-01
9.886385202407836914e-01,9.947893023490905762e-01,9.879629611968994141e-01,9.959384799003601074e-01,9.873893260955810547e-01,9.947798848152160645e-01
1.017272472381591797e+00,1.002046585083007812e+00,1.017506837844848633e+00,1.002568125724792480e+00,1.016739368438720703e+00,1.001635909080505371e+00
1.018445730209350586e+00,1.003160476684570312e+00,1.018769264221191406e+00,1.003641963005065918e+00,1.017985105514526367e+00,1.002809643745422363e+00
9.970932602882385254e-01,9.977816343307495117e-01,9.972065687179565430e-01,9.982459545135498047e-01,9.964576363563537598e-01,9.971681833267211914e-01
9.961951971054077148e-01,9.983298778533935547e-01,9.966735839843750000e-01,9.985210895538330078e-01,9.959636926651000977e-01,9.978671073913574219e-01
9.994357228279113770e-01,9.989552497863769531e-01,9.998570680618286133e-01,9.994073510169982910e-01,9.992057085037231445e-01,9.985269308090209961e-01
1.000779747962951660e+00,9.980853199958801270e-01,1.000826835632324219e+00,9.988092184066772461e-01,1.000220417976379395e+00,9.978190660476684570e-01
9.933897852897644043e-01,1.000659465789794922e+00,9.936703443527221680e-01,1.001228094100952148e+00,9.930475950241088867e-01,1.000414967536926270e+00
9.932787418365478516e-01,1.000811338424682617e+00,9.935786128044128418e-01,1.001377105712890625e+00,9.929164052009582520e-01,1.000605225563049316e+00
1.007748246192932129e+00,1.001156687736511230e+00,1.009304642677307129e+00,1.000708103179931641e+00,1.008379578590393066e+00,1.000345587730407715e+00
1.010544300079345703e+00,1.003794670104980469e+00,1.012027263641357422e+00,1.003396034240722656e+00,1.011100292205810547e+00,1.003071546554565430e+00
1.000966072082519531e+00,9.999349713325500488e-01,1.002154469490051270e+00,9.997808337211608887e-01,1.001335501670837402e+00,9.993700981140136719e-01
9.984986782073974609e-01,1.001248359680175781e+00,9.992051720619201660e-01,1.001394987106323242e+00,9.984928369522094727e-01,1.000775575637817383e+00
9.809569120407104492e-01,9.982672929763793945e-01,9.803894758224487305e-01,9.993548393249511719e-01,9.797441959381103516e-01,9.981447458267211914e-01
9.812552332878112793e-01,9.973004460334777832e-01,9.807935953140258789e-01,9.982697963714599609e-01,9.801459312438964844e-01,9.971846342086791992e-01
1.011430501937866211e+00,1.014424085617065430e+00,1.014078736305236816e+00,1.013199925422668457e+00,1.012902736663818359e+00,1.013341426849365234e+00
1.014913082122802734e+00,1.010151386260986328e+00,1.016601324081420898e+00,1.009528160095214844e+00,1.015644073486328125e+00,1.009314060211181641e+00
9.930387139320373535e-01,9.959511160850524902e-01,9.927487373352050781e-01,9.969146847724914551e-01,9.922126531600952148e-01,9.961262941360473633e-01
9.942762851715087891e-01,9.947074651718139648e-01,9.938957691192626953e-01,9.957603216171264648e-01,9.933534264564514160e-01,9.947122931480407715e-01
1.017874956130981445e+00,9.992934465408325195e-01,1.017589569091796875e+00,9.999721050262451172e-01,1.016947507858276367e+00,9.989449977874755859e-01
1.016616106033325195e+00,1.000666856765747070e+00,1.017310142517089844e+00,1.000644207000732422e+00,1.016535282135009766e+00,1.000013470649719238e+00
9.953371286392211914e-01,9.909842014312744141e-01,9.951644539833068848e-01,9.919153451919555664e-01,9.945034980773925781e-01,9.909188747406005859e-01
9.935829043388366699e-01,9.931459426879882812e-01,9.932298660278320312e-01,9.941067695617675781e-01,9.925992488861083984e-01,9.931526184082031250e-01
1.009289503097534180e+00,1.000763058662414551e+00,1.010120034217834473e+00,1.000744342803955078e+00,1.009324550628662109e+00,1.000277042388916016e+00
1.009462118148803711e+00,9.975888729095458984e-01,1.009145498275756836e+00,9.985057115554809570e-01,1.008528828620910645e+00,9.974861741065979004e-01
1.004678726196289062e+00,9.951618909835815430e-01,1.004898071289062500e+00,9.957414865493774414e-01,1.004295825958251953e+00,9.948727488517761230e-01
1.004639267921447754e+00,9.956159591674804688e-01,1.004354000091552734e+00,9.964986443519592285e-01,1.003810405731201172e+00,9.954262971878051758e-01
1.019198656082153320e+00,1.002398133277893066e+00,1.019538640975952148e+00,1.002740621566772461e+00,1.018779397010803223e+00,1.001885890960693359e+00
1.018084049224853516e+00,9.993252754211425781e-01,1.018319129943847656e+00,9.997999668121337891e-01,1.017637610435485840e+00,9.989774227142333984e-01
9.794269800186157227e-01,9.929146766662597656e-01,9.792393445968627930e-01,9.937219619750976562e-01,9.786822199821472168e-01,9.926743507385253906e-01
9.782908558845520020e-01,9.919847846031188965e-01,9.780489206314086914e-01,9.928526878356933594e-01,9.775362014770507812e-01,9.917794466018676758e-01
1.009245872497558594e+00,9.978824853897094727e-01,1.009001493453979492e+00,9.988240003585815430e-01,1.008406639099121094e+00,9.976675510406494141e-01
1.008723139762878418e+00,9.995625019073486328e-01,1.008398532867431641e+00,1.000525951385498047e+00,1.007826805114746094e+00,9.993349313735961914e-01
9.783558845520019531e-01,9.910502433776855469e-01,9.786524772644042969e-01,9.915862083435058594e-01,9.780014157295227051e-01,9.906886816024780273e-01
9.814088344573974609e-01,9.903616905212402344e-01,9.824846982955932617e-01,9.902886748313903809e-01,9.817105531692504883e-01,9.897414445877075195e-01
1.005294799804687500e+00,9.996571540832519531e-01,1.004890203475952148e+00,1.000641703605651855e+00,1.004215836524963379e+00,9.994963407516479492e-01
1.002600669860839844e+00,1.000483512878417969e+00,1.002300262451171875e+00,1.001373291015625000e+00,1.001579880714416504e+00,1.000246047973632812e+00
9.884657859802246094e-01,9.959066510200500488e-01,9.881185293197631836e-01,9.967926144599914551e-01,9.875289201736450195e-01,9.956805706024169922e-01
9.896111488342285156e-01,9.952056407928466797e-01,9.893317818641662598e-01,9.960522651672363281e-01,9.888449907302856445e-01,9.950590729713439941e-01
9.968665838241577148e-01,1.001237511634826660e+00,9.970844388008117676e-01,1.001630306243896484e+00,9.963997602462768555e-01,1.000885725021362305e+00
9.958871006965637207e-01,9.991573095321655273e-01,9.953065514564514160e-01,1.000183820724487305e+00,9.947636127471923828e-01,9.990744590759277344e-01
9.892578125000000000e-01,1.001383423805236816e+00,9.901204109191894531e-01,1.001511216163635254e+00,9.893803596496582031e-01,1.000691533088684082e+00
9.933887720108032227e-01,9.979168176651000977e-01,9.940445423126220703e-01,9.981955289840698242e-01,9.933415651321411133e-01,9.972954988479614258e-01
1.014124393463134766e+00,1.000089645385742188e+00,1.014590859413146973e+00,1.000389575958251953e+00,1.013836026191711426e+00,9.995757341384887695e-01
1.014178276062011719e+00,9.976730346679687500e-01,1.013836622238159180e+00,9.986116886138916016e-01,1.013270020484924316e+00,9.974969625473022461e-01
9.884648919105529785e-01,9.934887886047363281e-01,9.890980720520019531e-01,9.937285184860229492e-01,9.884707927703857422e-01,9.933503270149230957e-01
9.927358627319335938e-01,9.917072057723999023e-01,9.928430914878845215e-01,9.924342632293701172e-01,9.922341108322143555e-01,9.914878010749816895e-01
1.007393360137939453e+00,1.005273103713989258e+00,1.008264780044555664e+00,1.005269765853881836e+00,1.007511138916015625e+00,1.004803180694580078e+00
1.007301330566406250e+00,1.005099773406982422e+00,1.008265733718872070e+00,1.005056381225585938e+00,1.007458209991455078e+00,1.004633903503417969e+00
9.938373565673828125e-01,9.974048733711242676e-01,9.940965771675109863e-01,9.979760646820068359e-01,9.934525489807128906e-01,9.971771240234375000e-01
9.927243590354919434e-01,1.000206470489501953e+00,9.929968118667602539e-01,1.000760793685913086e+00,9.923019409179687500e-01,1.000046730041503906e+00
9.741488695144653320e-01,9.920473694801330566e-01,9.734936356544494629e-01,9.933102130889892578e-01,9.729921221733093262e-01,9.921022057533264160e-01
9.741231203079223633e-01,9.912294149398803711e-01,9.736275672912597656e-01,9.923117756843566895e-01,9.731026291847229004e-01,9.911723732948303223e-01
9.807968735694885254e-01,9.946765899658203125e-01,9.808955192565917969e-01,9.954150915145874023e-01,9.803509712219238281e-01,9.944154024124145508e-01
9.827119708061218262e-01,9.939675331115722656e-01,9.838854074478149414e-01,9.938923120498657227e-01,9.831439852714538574e-01,9.933021068572998047e-01
9.777706861495971680e-01,9.932090640068054199e-01,9.773338437080383301e-01,9.943249225616455078e-01,9.768671989440917969e-01,9.931456446647644043e-01
9.800769090652465820e-01,9.912073016166687012e-01,9.798015356063842773e-01,9.922727346420288086e-01,9.792686700820922852e-01,9.911420345306396484e-01
9.878868460655212402e-01,9.956309199333190918e-01,9.880123138427734375e-01,9.962842464447021484e-01,9.873571991920471191e-01,9.953945875167846680e-01
9.887819886207580566e-01,9.962904453277587891e-01,9.899587631225585938e-01,9.961228966712951660e-01,9.890803694725036621e-01,9.955669045448303223e-01
1.001506090164184570e+00,1.002036213874816895e+00,1.002446174621582031e+00,1.001917243003845215e+00,1.001665949821472168e+00,1.001589536666870117e+00
1.002052545547485352e+00,1.004182815551757812e+00,1.003785133361816406e+00,1.003532886505126953e+00,1.002858400344848633e+00,1.003603935241699219e+00
1.005097627639770508e+00,1.003578662872314453e+00,1.005614519119262695e+00,1.003677845001220703e+00,1.004852414131164551e+00,1.002828359603881836e+00
1.005767345428466797e+00,1.001718282699584961e+00,1.005486369132995605e+00,1.002365350723266602e+00,1.004807353019714355e+00,1.001270413398742676e+00
9.924157261848449707e-01,9.946747422218322754e-01,9.921328425407409668e-01,9.956589937210083008e-01,9.916316270828247070e-01,9.945352673530578613e-01
9.919424653053283691e-01,9.962680339813232422e-01,9.923430681228637695e-01,9.966177940368652344e-01,9.916070699691772461e-01,9.956629276275634766e-01
9.902197122573852539e-01,9.953823685646057129e-01,9.905666708946228027e-01,9.959039688110351562e-01,9.898726940155029297e-01,9.951016902923583984e-01
9.890797138214111328e-01,9.953416585922241211e-01,9.888686537742614746e-01,9.962385892868041992e-01,9.882649183273315430e-01,9.952741265296936035e-01
1.009297847747802734e+00,1.006059765815734863e+00,1.010626792907714844e+00,1.005727767944335938e+00,1.009703397750854492e+00,1.005191683769226074e+00
1.006881475448608398e+00,1.004482030868530273e+00,1.008505463600158691e+00,1.003985285758972168e+00,1.007574081420898438e+00,1.003700494766235352e+00
9.880613088607788086e-01,9.968222379684448242e-01,9.874302744865417480e-01,9.979243278503417969e-01,9.868651032447814941e-01,9.967163801193237305e-01
9.906235337257385254e-01,9.948241710662841797e-01,9.908198118209838867e-01,9.953966140747070312e-01,9.901788830757141113e-01,9.946231842041015625e-01
9.879823923110961914e-01,9.965702891349792480e-01,9.880368709564208984e-01,9.973905086517333984e-01,9.874723553657531738e-01,9.966114759445190430e-01
9.886525273323059082e-01,9.949518442153930664e-01,9.886424541473388672e-01,9.958441257476806641e-01,9.881319999694824219e-01,9.950001835823059082e-01
1.010393738746643066e+00,1.005414247512817383e+00,1.010550975799560547e+00,1.005850434303283691e+00,1.009850859642028809e+00,1.005122184753417969e+00
1.010638713836669922e+00,1.005330085754394531e+00,1.010631680488586426e+00,1.005852818489074707e+00,1.009922742843627930e+00,1.004928350448608398e+00
9.973576664924621582e-01,9.914409518241882324e-01,9.980300068855285645e-01,9.916317462921142578e-01,9.972822070121765137e-01,9.909678697586059570e-01
9.983773231506347656e-01,9.937801361083984375e-01,9.996019005775451660e-01,9.935166835784912109e-01,9.987167119979858398e-01,9.929956197738647461e-01
1.006658792495727539e+00,9.961431026458740234e-01,1.006441831588745117e+00,9.969475269317626953e-01,1.005892038345336914e+00,9.958087205886840820e-01
1.006359100341796875e+00,9.968070983886718750e-01,1.005901813507080078e+00,9.977371096611022949e-01,1.005377531051635742e+00,9.966279268264770508e-01
9.847157597541809082e-01,1.000010013580322266e+00,9.848769903182983398e-01,1.000514984130859375e+00,9.842901825904846191e-01,9.996487498283386230e-01
9.861598014831542969e-01,9.993500113487243652e-01,9.856052398681640625e-01,1.000397205352783203e+00,9.850994348526000977e-01,9.992486238479614258e-01
9.729526638984680176e-01,9.989172220230102539e-01,9.733445048332214355e-01,9.993083477020263672e-01,9.727687835693359375e-01,9.987827539443969727e-01
9.770674705505371094e-01,9.969217777252197266e-01,9.774172902107238770e-01,9.974080324172973633e-01,9.768535494804382324e-01,9.967498779296875000e-01
1.029656648635864258e+00,1.002298712730407715e+00,1.029830574989318848e+00,1.002739429473876953e+00,1.029107093811035156e+00,1.001844167709350586e+00
1.028525352478027344e+00,1.004565954208374023e+00,1.029612779617309570e+00,1.004320502281188965e+00,1.028753042221069336e+00,1.003809690475463867e+00
9.902722239494323730e-01,1.000535964965820312e+00,9.904633760452270508e-01,1.001044154167175293e+00,9.897647500038146973e-01,1.000078439712524414e+00
9.888614416122436523e-01,9.972902536392211914e-01,9.888043403625488281e-01,9.980020523071289062e-01,9.881808757781982422e-01,9.970755577087402344e-01
1.038301348686218262e+00,1.012957096099853516e+00,1.040545701980590820e+00,1.012026548385620117e+00,1.039568424224853516e+00,1.011893510818481445e+00
1.030905604362487793e+00,1.022812843322753906e+00,1.034876346588134766e+00,1.021021246910095215e+00,1.033384561538696289e+00,1.020473003387451172e+00
9.840186834335327148e-01,9.962626695632934570e-01,9.836242794990539551e-01,9.972631931304931641e-01,9.830852150917053223e-01,9.962286949157714844e-01
9.856075644493103027e-01,9.964734315872192383e-01,9.852392077445983887e-01,9.975335597991943359e-01,9.846982955932617188e-01,9.964416027069091797e-01
9.913187623023986816e-01,9.932520389556884766e-01,9.912313222885131836e-01,9.940884709358215332e-01,9.906792044639587402e-01,9.930679798126220703e-01
9.906856417655944824e-01,9.938296675682067871e-01,9.906067848205566406e-01,9.945992231369018555e-01,9.900600910186767578e-01,9.937483668327331543e-01
9.918373823165893555e-01,9.922624826431274414e-01,9.920846223831176758e-01,9.927809238433837891e-01,9.913694262504577637e-01,9.918318986892700195e-01
9.897658228874206543e-01,9.926953911781311035e-01,9.900269508361816406e-01,9.931756258010864258e-01,9.893773198127746582e-01,9.925211668014526367e-01
9.828373789787292480e-01,9.926871061325073242e-01,9.837146997451782227e-01,9.928721189498901367e-01,9.830411076545715332e-01,9.924779534339904785e-01
9.793563485145568848e-01,9.947252273559570312e-01,9.798280000686645508e-01,9.952087402343750000e-01,9.791714549064636230e-01,9.945622682571411133e-01
1.000131845474243164e+00,9.975047707557678223e-01,9.997246861457824707e-01,9.985061883926391602e-01,9.991047978401184082e-01,9.974783658981323242e-01
1.001939654350280762e+00,9.981182217597961426e-01,1.001616716384887695e+00,9.990501403808593750e-01,1.000977754592895508e+00,9.980767965316772461e-01
9.887439012527465820e-01,9.938658475875854492e-01,9.884235262870788574e-01,9.947646856307983398e-01,9.878165721893310547e-01,9.935787320137023926e-01
9.878720045089721680e-01,9.951497316360473633e-01,9.873517751693725586e-01,9.961478114128112793e-01,9.868212938308715820e-01,9.949716329574584961e-01
9.940067529678344727e-01,9.959733486175537109e-01,9.935926198959350586e-01,9.968148469924926758e-01,9.930169582366943359e-01,9.956563115119934082e-01
9.929453134536743164e-01,9.962699413299560547e-01,9.933546185493469238e-01,9.965339899063110352e-01,9.926674365997314453e-01,9.957278966903686523e-01
1.009269714355468750e+00,9.970970153808593750e-01,1.009554386138916016e+00,9.975902438163757324e-01,1.008870601654052734e+00,9.965671896934509277e-01
1.009031653404235840e+00,9.982171654701232910e-01,1.009317278861999512e+00,9.987616539001464844e-01,1.008655667304992676e+00,9.978135824203491211e-01
1.022081255912780762e+00,1.008858323097229004e+00,1.023109912872314453e+00,1.008665323257446289e+00,1.022232294082641602e+00,1.008094072341918945e+00
1.021617889404296875e+00,1.007605552673339844e+00,1.022827267646789551e+00,1.007353901863098145e+00,1.021994113922119141e+00,1.006849408149719238e+00
1.005583047866821289e+00,1.001414537429809570e+00,1.005682706832885742e+00,1.001820206642150879e+00,1.005077600479125977e+00,1.000923633575439453e+00
1.000695466995239258e+00,1.007596492767333984e+00,1.001834750175476074e+00,1.007300257682800293e+00,1.001095056533813477e+00,1.006872177124023438e+00
9.753049612045288086e-01,9.932909011840820312e-01,9.751428961753845215e-01,9.942997097969055176e-01,9.747981429100036621e-01,9.934467673301696777e-01
9.789072275161743164e-01,9.892448186874389648e-01,9.789072871208190918e-01,9.900872707366943359e-01,9.784566760063171387e-01,9.893046021461486816e-01
9.906164407730102539e-01,9.955376386642456055e-01,9.908925890922546387e-01,9.960398077964782715e-01,9.902929067611694336e-01,9.953851699829101562e-01
9.883411526679992676e-01,9.963728189468383789e-01,9.878036975860595703e-01,9.974448680877685547e-01,9.872882962226867676e-01,9.963857531547546387e-01
9.940510392189025879e-01,9.968707561492919922e-01,9.941352605819702148e-01,9.976005554199218750e-01,9.935119152069091797e-01,9.968499541282653809e-01
9.920646548271179199e-01,9.979790449142456055e-01,9.920901060104370117e-01,9.987460374832153320e-01,9.914602041244506836e-01,9.979505538940429688e-01
9.938679933547973633e-01,9.997500777244567871e-01,9.932993650436401367e-01,1.000754714012145996e+00,9.927383661270141602e-01,9.996111392974853516e-01
9.939560890197753906e-01,1.000125169754028320e+00,9.944612383842468262e-01,1.000308513641357422e+00,9.937367439270019531e-01,9.997155666351318359e-01
1.046721100807189941e+00,1.005663037300109863e+00,1.048050165176391602e+00,1.005255818367004395e+00,1.047188878059387207e+00,1.004855394363403320e+00
1.047415614128112793e+00,1.007681965827941895e+00,1.048615455627441406e+00,1.007312655448913574e+00,1.047714352607727051e+00,1.006841182708740234e+00
1.002757668495178223e+00,9.966431856155395508e-01,1.002989172935485840e+00,9.971420168876647949e-01,1.002331972122192383e+00,9.964329600334167480e-01
1.003244757652282715e+00,9.966146945953369141e-01,1.003106951713562012e+00,9.974039793014526367e-01,1.002486109733581543e+00,9.964807033538818359e-01
1.009576320648193359e+00,1.004288434982299805e+00,1.009553670883178711e+00,1.004899621009826660e+00,1.008841276168823242e+00,1.003870129585266113e+00
1.009155869483947754e+00,1.003862023353576660e+00,1.009064197540283203e+00,1.004494667053222656e+00,1.008339166641235352e+00,1.003409385681152344e+00
9.928325414657592773e-01,9.923051595687866211e-01,9.931387305259704590e-01,9.927197694778442383e-01,9.926218986511230469e-01,9.921456575393676758e-01
9.946886301040649414e-01,9.900090694427490234e-01,9.943379163742065430e-01,9.908741116523742676e-01,9.938131570816040039e-01,9.898461699485778809e-01
9.932992458343505859e-01,9.923190474510192871e-01,9.926366806030273438e-01,9.934561252593994141e-01,9.921556115150451660e-01,9.922909736633300781e-01
9.932008981704711914e-01,9.906152486801147461e-01,9.927468299865722656e-01,9.914994239807128906e-01,9.921955466270446777e-01,9.904335737228393555e-01
9.866390824317932129e-01,9.929509162902832031e-01,9.870436191558837891e-01,9.934912323951721191e-01,9.863993525505065918e-01,9.926561117172241211e-01
9.844919443130493164e-01,9.948125481605529785e-01,9.848656654357910156e-01,9.953514933586120605e-01,9.842225313186645508e-01,9.945549964904785156e-01
9.742106199264526367e-01,9.948089718818664551e-01,9.738096594810485840e-01,9.959241747856140137e-01,9.733327627182006836e-01,9.948233366012573242e-01
9.756876230239868164e-01,9.943713545799255371e-01,9.760593771934509277e-01,9.949291348457336426e-01,9.754529595375061035e-01,9.941809773445129395e-01
1.017829418182373047e+00,1.000302195549011230e+00,1.018088221549987793e+00,1.000825047492980957e+00,1.017439007759094238e+00,9.999817609786987305e-01
1.018400192260742188e+00,9.990922212600708008e-01,1.018298149108886719e+00,9.997797608375549316e-01,1.017614722251892090e+00,9.986809492111206055e-01
1.007723093032836914e+00,9.993800520896911621e-01,1.007420182228088379e+00,1.000198721885681152e+00,1.006808996200561523e+00,9.991680383682250977e-01
1.009532690048217773e+00,9.982160329818725586e-01,1.010154247283935547e+00,9.982818365097045898e-01,1.009394645690917969e+00,9.976718425750732422e-01
9.846863150596618652e-01,9.949488639831542969e-01,9.848486185073852539e-01,9.955019950866699219e-01,9.842637181282043457e-01,9.946404099464416504e-01
9.834012389183044434e-01,9.953694343566894531e-01,9.837241172790527344e-01,9.959279298782348633e-01,9.831414222717285156e-01,9.949862360954284668e-01
9.747533798217773438e-01,9.956049919128417969e-01,9.749545454978942871e-01,9.962292313575744629e-01,9.744018912315368652e-01,9.953650236129760742e-01
9.766933917999267578e-01,9.944673180580139160e-01,9.770299792289733887e-01,9.949874281883239746e-01,9.764177203178405762e-01,9.942501187324523926e-01
1.010920166969299316e+00,9.980433583259582520e-01,1.012034177780151367e+00,9.979230165481567383e-01,1.011323571205139160e+00,9.975630044937133789e-01
1.010853052139282227e+00,9.985901713371276855e-01,1.011893510818481445e+00,9.985395669937133789e-01,1.011179447174072266e+00,9.981384873390197754e-01
1.001371622085571289e+00,9.945553541183471680e-01,1.001445174217224121e+00,9.951876997947692871e-01,1.000741720199584961e+00,9.941375851631164551e-01
1.004571557044982910e+00,9.923217296600341797e-01,1.005565047264099121e+00,9.922699332237243652e-01,1.004714012145996094e+00,9.915952086448669434e-01
1.014681220054626465e+00,1.002739667892456055e+00,1.015645265579223633e+00,1.002610445022583008e+00,1.014819741249084473e+00,1.001905679702758789e+00
