real_g01,imag_g01,real_g02,imag_g02,real_g03,imag_g03
9.812136292457580566e-01,9.994912147521972656e-01,9.831227064132690430e-01,9.989198446273803711e-01,9.820943474769592285e-01,9.986345171928405762e-01
9.818971157073974609e-01,9.957066774368286133e-01,9.829633235931396484e-01,9.957492351531982422e-01,9.822062253952026367e-01,9.952976703643798828e-01
1.010514020919799805e+00,1.003287315368652344e+00,1.010305404663085938e+00,1.003936529159545898e+00,1.009501218795776367e+00,1.002844810485839844e+00
1.012346267700195312e+00,1.002530574798583984e+00,1.011881947517395020e+00,1.003342866897583008e+00,1.011159300804138184e+00,1.002172946929931641e+00
1.021782279014587402e+00,1.002369165420532227e+00,1.023309946060180664e+00,1.001897096633911133e+00,1.022438287734985352e+00,1.001609683036804199e+00
1.024562597274780273e+00,1.000646233558654785e+00,1.025591135025024414e+00,1.000549435615539551e+00,1.024806857109069824e+00,1.000117182731628418e+00
9.974675178527832031e-01,9.972643852233886719e-01,9.968960285186767578e-01,9.983936548233032227e-01,9.963617920875549316e-01,9.971485137939453125e-01
9.984218478202819824e-01,9.958239197731018066e-01,9.979837536811828613e-01,9.968761205673217773e-01,9.974277019500732422e-01,9.956765770912170410e-01
9.925259351730346680e-01,9.897406101226806641e-01,9.926153421401977539e-01,9.902810454368591309e-01,9.919429421424865723e-01,9.894764423370361328e-01
9.928319454193115234e-01,9.906110763549804688e-01,9.926036596298217773e-01,9.914016723632812500e-01,9.919981956481933594e-01,9.904909729957580566e-01
9.953897595405578613e-01,9.896674752235412598e-01,9.952744245529174805e-01,9.905264377593994141e-01,9.946657419204711914e-01,9.896976351737976074e-01
9.949562549591064453e-01,9.915410876274108887e-01,9.945322275161743164e-01,9.926227331161499023e-01,9.939020872116088867e-01,9.915369749069213867e-01
9.962639212608337402e-01,9.983860254287719727e-01,9.968842864036560059e-01,9.986039996147155762e-01,9.961508512496948242e-01,9.978529214859008789e-01
9.965901374816894531e-01,9.952754974365234375e-01,9.964012503623962402e-01,9.961289167404174805e-01,9.957652091979980469e-01,9.949776530265808105e-01
9.804599285125732422e-01,9.908836483955383301e-01,9.800338745117187500e-01,9.920219182968139648e-01,9.796123504638671875e-01,9.910333156585693359e-01
9.791700243949890137e-01,9.895849227905273438e-01,9.787063002586364746e-01,9.907891750335693359e-01,9.782789349555969238e-01,9.897179603576660156e-01
9.940214157104492188e-01,9.942439794540405273e-01,9.938434958457946777e-01,9.950949549674987793e-01,9.932018518447875977e-01,9.939811229705810547e-01
9.932792186737060547e-01,9.929779767990112305e-01,9.928927421569824219e-01,9.939658641815185547e-01,9.922569990158081055e-01,9.928520917892456055e-01
9.926663637161254883e-01,9.970443844795227051e-01,9.924899339675903320e-01,9.976857900619506836e-01,9.918509125709533691e-01,9.965877532958984375e-01
9.913385510444641113e-01,9.972400665283203125e-01,9.908043146133422852e-01,9.981379508972167969e-01,9.902267456054687500e-01,9.969694614410400391e-01
9.936757683753967285e-01,9.937992691993713379e-01,9.931885004043579102e-01,9.949827194213867188e-01,9.927728176116943359e-01,9.939421415328979492e-01
9.944182634353637695e-01,9.920230507850646973e-01,9.943802952766418457e-01,9.928330183029174805e-01,9.937721490859985352e-01,9.918101429939270020e-01
1.016723155975341797e+00,9.996657967567443848e-01,1.017130732536315918e+00,9.999248385429382324e-01,1.016341567039489746e+00,9.990349411964416504e-01
1.019917249679565430e+00,9.979878664016723633e-01,1.020584344863891602e+00,9.980962276458740234e-01,1.019804954528808594e+00,9.973204135894775391e-01
1.003422260284423828e+00,9.994045495986938477e-01,1.002791404724121094e+00,1.000483274459838867e+00,1.002130150794982910e+00,9.992473125457763672e-01
1.005348086357116699e+00,9.982119202613830566e-01,1.005406141281127930e+00,9.987169504165649414e-01,1.004705667495727539e+00,9.979438781738281250e-01
9.809768199920654297e-01,9.893714785575866699e-01,9.805153012275695801e-01,9.903554320335388184e-01,9.799833297729492188e-01,9.893795251846313477e-01
9.817201495170593262e-01,9.904150366783142090e-01,9.812175035476684570e-01,9.914557933807373047e-01,9.807363748550415039e-01,9.904687404632568359e-01
9.906369447708129883e-01,9.963197112083435059e-01,9.902490377426147461e-01,9.973502159118652344e-01,9.896835088729858398e-01,9.963178038597106934e-01
9.896468520164489746e-01,9.984136223793029785e-01,9.891049861907958984e-01,9.994633197784423828e-01,9.885520339012145996e-01,9.983972311019897461e-01
1.021156549453735352e+00,1.006585955619812012e+00,1.022441148757934570e+00,1.006315827369689941e+00,1.021587967872619629e+00,1.005748033523559570e+00
1.022681951522827148e+00,1.006779551506042480e+00,1.024697780609130859e+00,1.005959987640380859e+00,1.023623824119567871e+00,1.005778074264526367e+00
9.909749627113342285e-01,9.929182529449462891e-01,9.908716678619384766e-01,9.938173890113830566e-01,9.902600049972534180e-01,9.929016232490539551e-01
9.912199974060058594e-01,9.916300773620605469e-01,9.911626577377319336e-01,9.924519658088684082e-01,9.905457496643066406e-01,9.915043115615844727e-01
9.891802072525024414e-01,1.000556468963623047e+00,9.899328351020812988e-01,1.000629305839538574e+00,9.893096089363098145e-01,1.000510334968566895e+00
9.895001649856567383e-01,1.002073884010314941e+00,9.911484122276306152e-01,1.001567602157592773e+00,9.903474450111389160e-01,1.001835942268371582e+00
9.678410291671752930e-01,9.973331689834594727e-01,9.686659574508666992e-01,9.975904226303100586e-01,9.680252075195312500e-01,9.971867203712463379e-01
9.678006172180175781e-01,1.000679612159729004e+00,9.691190719604492188e-01,1.000556588172912598e+00,9.683256149291992188e-01,1.000223040580749512e+00
9.915022253990173340e-01,1.000723481178283691e+00,9.915063977241516113e-01,1.001453280448913574e+00,9.908663034439086914e-01,1.000563144683837891e+00
9.916947484016418457e-01,9.988889694213867188e-01,9.916529059410095215e-01,9.997131824493408203e-01,9.910629987716674805e-01,9.987738132476806641e-01
9.916626214981079102e-01,9.969067573547363281e-01,9.916045069694519043e-01,9.976189136505126953e-01,9.909740090370178223e-01,9.969033598899841309e-01
9.923162460327148438e-01,9.961030483245849609e-01,9.925013780593872070e-01,9.965964555740356445e-01,9.918026328086853027e-01,9.958959221839904785e-01
9.782290458679199219e-01,9.943166971206665039e-01,9.785272479057312012e-01,9.949758052825927734e-01,9.780099391937255859e-01,9.942240118980407715e-01
9.793304204940795898e-01,9.926918148994445801e-01,9.795335531234741211e-01,9.934101104736328125e-01,9.789806604385375977e-01,9.924668669700622559e-01
9.946527481079101562e-01,9.921060204505920410e-01,9.947410821914672852e-01,9.927985072135925293e-01,9.940760731697082520e-01,9.917410612106323242e-01
9.923976063728332520e-01,9.949101209640502930e-01,9.917999505996704102e-01,9.959962368011474609e-01,9.912216663360595703e-01,9.947365522384643555e-01
1.013955950736999512e+00,1.003763198852539062e+00,1.014976263046264648e+00,1.003615856170654297e+00,1.014204502105712891e+00,1.003107309341430664e+00
1.014178037643432617e+00,9.991447329521179199e-01,1.015151739120483398e+00,9.990536570549011230e-01,1.014334559440612793e+00,9.984111785888671875e-01
1.022822141647338867e+00,1.001291394233703613e+00,1.023147821426391602e+00,1.001768827438354492e+00,1.022536277770996094e+00,1.001240372657775879e+00
1.022019028663635254e+00,1.002224802970886230e+00,1.022691011428833008e+00,1.002337694168090820e+00,1.022011637687683105e+00,1.002192616462707520e+00
9.893751144409179688e-01,9.935845136642456055e-01,9.887591600418090820e-01,9.946905970573425293e-01,9.881968498229980469e-01,9.934998154640197754e-01
9.875470399856567383e-01,9.930279850959777832e-01,9.871388077735900879e-01,9.939177632331848145e-01,9.864969253540039062e-01,9.927105307579040527e-01
1.005507826805114746e+00,9.950051307678222656e-01,1.005702257156372070e+00,9.956364631652832031e-01,1.004997491836547852e+00,9.945705533027648926e-01
1.002920389175415039e+00,9.986745715141296387e-01,1.002341389656066895e+00,9.997589588165283203e-01,1.001811265945434570e+00,9.985188841819763184e-01
9.816295504570007324e-01,9.944719076156616211e-01,9.815467596054077148e-01,9.952554702758789062e-01,9.810053110122680664e-01,9.943308830261230469e-01
9.796931743621826172e-01,9.960871338844299316e-01,9.795935153961181641e-01,9.968442320823669434e-01,9.790639877319335938e-01,9.960128068923950195e-01
1.012749433517456055e+00,1.002964735031127930e+00,1.014521598815917969e+00,1.002310514450073242e+00,1.013532400131225586e+00,1.002513885498046875e+00
1.011182069778442383e+00,1.003180384635925293e+00,1.012320160865783691e+00,1.002956748008728027e+00,1.011453509330749512e+00,1.002764105796813965e+00
9.892660379409790039e-01,9.986916780471801758e-01,9.885776042938232422e-01,9.998472929000854492e-01,9.880264401435852051e-01,9.986615180969238281e-01
9.904519915580749512e-01,9.974318146705627441e-01,9.899664521217346191e-01,9.984445571899414062e-01,9.894003272056579590e-01,9.973320364952087402e-01
1.010017395019531250e+00,1.003397703170776367e+00,1.011491060256958008e+00,1.002948760986328125e+00,1.010543107986450195e+00,1.002535462379455566e+00
1.012104749679565430e+00,9.989202022552490234e-01,1.012517929077148438e+00,9.992237091064453125e-01,1.011864900588989258e+00,9.983892440795898438e-01
9.848833084106445312e-01,1.000723481178283691e+00,9.844803214073181152e-01,1.001592516899108887e+00,9.838529825210571289e-01,1.000420689582824707e+00
9.832422733306884766e-01,9.995477199554443359e-01,9.826408624649047852e-01,1.000618338584899902e+00,9.820958375930786133e-01,9.994300603866577148e-01
1.012802600860595703e+00,9.999430179595947266e-01,1.014211773872375488e+00,9.994926452636718750e-01,1.013324141502380371e+00,9.990293383598327637e-01
1.011136054992675781e+00,1.001569986343383789e+00,1.012679934501647949e+00,1.001066684722900391e+00,1.011808633804321289e+00,1.000709533691406250e+00
9.915531277656555176e-01,9.948337078094482422e-01,9.911036491394042969e-01,9.958005547523498535e-01,9.906523227691650391e-01,9.947229623794555664e-01
9.939324855804443359e-01,9.931809902191162109e-01,9.944548606872558594e-01,9.934810400009155273e-01,9.938416481018066406e-01,9.927424788475036621e-01
1.003417730331420898e+00,1.003988623619079590e+00,1.003590345382690430e+00,1.004456758499145508e+00,1.002901315689086914e+00,1.003707885742187500e+00
1.004160642623901367e+00,1.003486752510070801e+00,1.003969669342041016e+00,1.004152178764343262e+00,1.003288030624389648e+00,1.003074765205383301e+00
1.004098653793334961e+00,1.011306762695312500e+00,1.006069421768188477e+00,1.010526418685913086e+00,1.005100607872009277e+00,1.010532736778259277e+00
1.002944469451904297e+00,1.011140704154968262e+00,1.004661202430725098e+00,1.010461330413818359e+00,1.003728151321411133e+00,1.010474443435668945e+00
1.016329765319824219e+00,1.001570701599121094e+00,1.016391515731811523e+00,1.002026200294494629e+00,1.015643835067749023e+00,1.000992298126220703e+00
1.012234687805175781e+00,1.005869030952453613e+00,1.013187646865844727e+00,1.005606651306152344e+00,1.012288331985473633e+00,1.005016565322875977e+00
9.797461032867431641e-01,9.876811504364013672e-01,9.796221256256103516e-01,9.886616468429565430e-01,9.790172576904296875e-01,9.877157807350158691e-01
9.795798659324645996e-01,9.884420633316040039e-01,9.794741272926330566e-01,9.894098043441772461e-01,9.788573384284973145e-01,9.884437322616577148e-01
1.017142415046691895e+00,1.016545176506042480e+00,1.019410610198974609e+00,1.015529870986938477e+00,1.018287181854248047e+00,1.015258073806762695e+00
1.023862838745117188e+00,1.008332490921020508e+00,1.024870038032531738e+00,1.008173227310180664e+00,1.024043321609497070e+00,1.007552862167358398e+00
9.945647716522216797e-01,9.963244199752807617e-01,9.940876364707946777e-01,9.974085688591003418e-01,9.934910535812377930e-01,9.961841702461242676e-01
9.925466775894165039e-01,9.973943233489990234e-01,9.918601512908935547e-01,9.985616207122802734e-01,9.912697076797485352e-01,9.973359704017639160e-01
1.004919052124023438e+00,1.000183820724487305e+00,1.005603432655334473e+00,1.000377893447875977e+00,1.004879593849182129e+00,9.995194077491760254e-01
1.005059003829956055e+00,1.000596046447753906e+00,1.005722403526306152e+00,1.000876903533935547e+00,1.005011200904846191e+00,1.000131964683532715e+00
9.942922592163085938e-01,9.961847066879272461e-01,9.946294426918029785e-01,9.965314865112304688e-01,9.938930273056030273e-01,9.955949783325195312e-01
9.931949973106384277e-01,9.962338805198669434e-01,9.935995340347290039e-01,9.965935945510864258e-01,9.929603338241577148e-01,9.959128499031066895e-01
9.788441061973571777e-01,9.951834678649902344e-01,9.792978763580322266e-01,9.956786632537841797e-01,9.786470532417297363e-01,9.950360059738159180e-01
9.765340685844421387e-01,9.962976574897766113e-01,9.775040149688720703e-01,9.964228868484497070e-01,9.766854643821716309e-01,9.957905411720275879e-01
9.967951774597167969e-01,9.952698945999145508e-01,9.974976778030395508e-01,9.954099655151367188e-01,9.967601299285888672e-01,9.950646758079528809e-01
9.940476417541503906e-01,9.970329999923706055e-01,9.939342737197875977e-01,9.978013038635253906e-01,9.933437108993530273e-01,9.971446394920349121e-01
9.910736083984375000e-01,9.955722093582153320e-01,9.908932447433471680e-01,9.963604211807250977e-01,9.903202652931213379e-01,9.953105449676513672e-01
9.914866685867309570e-01,9.946401715278625488e-01,9.912437796592712402e-01,9.954586625099182129e-01,9.906909465789794922e-01,9.943954348564147949e-01
1.004083395004272461e+00,1.003240942955017090e+00,1.005486965179443359e+00,1.002758979797363281e+00,1.004624247550964355e+00,1.002524614334106445e+00
1.007167100906372070e+00,9.995130300521850586e-01,1.007565617561340332e+00,9.997322559356689453e-01,1.006929159164428711e+00,9.991177320480346680e-01
1.004240274429321289e+00,9.978984594345092773e-01,1.004893779754638672e+00,9.981488585472106934e-01,1.004239797592163086e+00,9.973928928375244141e-01
1.004612565040588379e+00,9.968210458755493164e-01,1.005226850509643555e+00,9.970494508743286133e-01,1.004538536071777344e+00,9.961296319961547852e-01
1.019215345382690430e+00,1.006624102592468262e+00,1.019929885864257812e+00,1.006660461425781250e+00,1.019132256507873535e+00,1.005882501602172852e+00
1.013581633567810059e+00,1.010853767395019531e+00,1.015060067176818848e+00,1.010371923446655273e+00,1.014140248298645020e+00,1.010134220123291016e+00
1.019924163818359375e+00,1.000785708427429199e+00,1.020516157150268555e+00,1.000884652137756348e+00,1.019853591918945312e+00,1.000220060348510742e+00
1.018949270248413086e+00,1.000001907348632812e+00,1.019537210464477539e+00,1.000101327896118164e+00,1.018887639045715332e+00,9.993974566459655762e-01
1.021236538887023926e+00,1.001325964927673340e+00,1.021360874176025391e+00,1.001857280731201172e+00,1.020683765411376953e+00,1.000902175903320312e+00
1.019544959068298340e+00,9.995556473731994629e-01,1.019737005233764648e+00,1.000059366226196289e+00,1.019137263298034668e+00,9.991739392280578613e-01
1.005308628082275391e+00,9.988659024238586426e-01,1.005440831184387207e+00,9.994679689407348633e-01,1.004752755165100098e+00,9.985246062278747559e-01
1.004123210906982422e+00,9.997314810752868652e-01,1.003850817680358887e+00,1.000539779663085938e+00,1.003207921981811523e+00,9.995009303092956543e-01
9.920982122421264648e-01,1.000399351119995117e+00,9.922087192535400391e-01,1.001088261604309082e+00,9.916440248489379883e-01,1.000517845153808594e+00
9.909459352493286133e-01,1.000162959098815918e+00,9.909884929656982422e-01,1.000941991806030273e+00,9.903966188430786133e-01,1.000070095062255859e+00
1.014833331108093262e+00,9.994775652885437012e-01,1.014337778091430664e+00,1.000423669815063477e+00,1.013727545738220215e+00,9.992710351943969727e-01
1.014607906341552734e+00,9.997224211692810059e-01,1.014080047607421875e+00,1.000700831413269043e+00,1.013458251953125000e+00,9.995221495628356934e-01
1.034273982048034668e+00,1.008212327957153320e+00,1.035120725631713867e+00,1.008132457733154297e+00,1.034262657165527344e+00,1.007560014724731445e+00
1.032670259475708008e+00,1.009661316871643066e+00,1.033544063568115234e+00,1.009474635124206543e+00,1.032671689987182617e+00,1.008778810501098633e+00
9.913963079452514648e-01,9.922393560409545898e-01,9.918846487998962402e-01,9.926555156707763672e-01,9.912506341934204102e-01,9.920448064804077148e-01
9.915472865104675293e-01,9.915494918823242188e-01,9.912596940994262695e-01,9.925696253776550293e-01,9.906711578369140625e-01,9.915369749069213867e-01
9.705235958099365234e-01,9.940022230148315430e-01,9.699789285659790039e-01,9.950949549674987793e-01,9.694612026214599609e-01,9.939761161804199219e-01
9.684101343154907227e-01,9.950158596038818359e-01,9.678526520729064941e-01,9.961398243904113770e-01,9.673261046409606934e-01,9.949676394462585449e-01
1.007823467254638672e+00,1.006563186645507812e+00,1.009431838989257812e+00,1.005983948707580566e+00,1.008546352386474609e+00,1.005769729614257812e+00
1.010065555572509766e+00,1.003751993179321289e+00,1.011015772819519043e+00,1.003582239151000977e+00,1.010340571403503418e+00,1.003251075744628906e+00
1.003279209136962891e+00,1.001540660858154297e+00,1.003838777542114258e+00,1.001670598983764648e+00,1.003128051757812500e+00,1.000958085060119629e+00
1.004308938980102539e+00,1.000339627265930176e+00,1.004156827926635742e+00,1.000949263572692871e+00,1.003543138504028320e+00,1.000005602836608887e+00
9.912905693054199219e-01,9.952338933944702148e-01,9.917683005332946777e-01,9.956591725349426270e-01,9.911527633666992188e-01,9.950424432754516602e-01
9.892600774765014648e-01,9.934980869293212891e-01,9.896072149276733398e-01,9.939187169075012207e-01,9.889945983886718750e-01,9.933302402496337891e-01
9.721602201461791992e-01,9.934715032577514648e-01,9.716855883598327637e-01,9.946241974830627441e-01,9.711548089981079102e-01,9.934753179550170898e-01
9.726859331130981445e-01,9.938279390335083008e-01,9.721704125404357910e-01,9.949476718902587891e-01,9.716030359268188477e-01,9.937726259231567383e-01
9.981298446655273438e-01,9.963786005973815918e-01,9.979024529457092285e-01,9.973493814468383789e-01,9.973192214965820312e-01,9.962093830108642578e-01
9.990770816802978516e-01,9.965147972106933594e-01,9.989790916442871094e-01,9.973669052124023438e-01,9.983747005462646484e-01,9.963715076446533203e-01
9.822618961334228516e-01,9.892300367355346680e-01,9.831928014755249023e-01,9.892884492874145508e-01,9.825681447982788086e-01,9.888297319412231445e-01
9.796614646911621094e-01,9.917862415313720703e-01,9.796189069747924805e-01,9.925419092178344727e-01,9.791595935821533203e-01,9.917052984237670898e-01
9.922083616256713867e-01,9.961527585983276367e-01,9.936223030090332031e-01,9.959502816200256348e-01,9.929262995719909668e-01,9.958512187004089355e-01
9.933440089225769043e-01,9.948225021362304688e-01,9.939622879028320312e-01,9.951511025428771973e-01,9.934598207473754883e-01,9.948779940605163574e-01
9.938631057739257812e-01,1.004022955894470215e+00,9.951751828193664551e-01,1.003748178482055664e+00,9.944020509719848633e-01,1.003452420234680176e+00
9.921371936798095703e-01,1.009911179542541504e+00,9.945063591003417969e-01,1.008950948715209961e+00,9.934225082397460938e-01,1.009062767028808594e+00
9.816575050354003906e-01,9.938291311264038086e-01,9.819847941398620605e-01,9.944050312042236328e-01,9.814831018447875977e-01,9.936705827713012695e-01
9.843071699142456055e-01,9.935079813003540039e-01,9.856917262077331543e-01,9.932482242584228516e-01,9.849427938461303711e-01,9.930346608161926270e-01
9.974678158760070801e-01,9.967044591903686523e-01,9.984513521194458008e-01,9.966097474098205566e-01,9.976031184196472168e-01,9.960225224494934082e-01
1.000990271568298340e+00,9.929034113883972168e-01,1.001765251159667969e+00,9.930108785629272461e-01,1.000931859016418457e+00,9.921687841415405273e-01
9.928829669952392578e-01,9.952573776245117188e-01,9.937257170677185059e-01,9.954002499580383301e-01,9.930462837219238281e-01,9.949135780334472656e-01
